Date,Open,High,Low,Close,Adj Close,Volume
2019-02-15,23.924999237060547,24.38833236694336,23.833332061767575,24.38166618347168,24.38166618347168,3508200.0
2019-02-19,24.3700008392334,24.426666259765625,24.184999465942383,24.268333435058597,24.268333435058597,3167400.0
2019-02-20,24.19833374023437,24.19833374023437,23.74666786193848,23.96166610717773,23.96166610717773,2785200.0
2019-02-21,23.87166786193848,24.02666664123535,23.57666778564453,23.87666702270508,23.87666702270508,1876800.0
2019-02-22,23.98500061035156,24.22333335876465,23.834999084472656,24.15166664123535,24.15166664123535,1876200.0
2019-02-25,24.21500015258789,24.96666717529297,24.18666648864746,24.65999984741211,24.65999984741211,4102200.0
2019-02-26,24.62166786193848,24.898332595825195,24.446666717529297,24.76499938964844,24.76499938964844,2518800.0
2019-02-27,24.418333053588867,24.886667251586918,24.416667938232425,24.75666618347168,24.75666618347168,2562000.0
2019-02-28,24.671667098999023,24.90833282470703,24.453332901000977,24.65833282470703,24.65833282470703,2965200.0
2019-03-01,24.98833274841309,25.549999237060547,24.558332443237305,24.645000457763672,24.645000457763672,3325200.0
2019-03-04,24.696666717529297,24.825000762939453,24.125,24.161666870117188,24.161666870117188,2856600.0
2019-03-05,24.128332138061523,24.25666618347168,23.959999084472656,24.12166786193848,24.12166786193848,2218200.0
2019-03-06,24.229999542236328,24.281667709350582,23.68166732788086,23.84666633605957,23.84666633605957,2204400.0
2019-03-07,23.791667938232425,23.93000030517578,23.543333053588867,23.65999984741211,23.65999984741211,3920400.0
2019-03-08,23.59833335876465,23.791667938232425,23.25166702270508,23.50166702270508,23.50166702270508,2288400.0
2019-03-11,23.59333229064941,23.93666648864746,23.56333351135254,23.786666870117188,23.786666870117188,3336000.0
2019-03-12,23.786666870117188,23.8799991607666,23.301666259765625,23.63166618347168,23.63166618347168,2441400.0
2019-03-13,23.68666648864746,23.953332901000977,23.58833312988281,23.708332061767575,23.708332061767575,3288600.0
2019-03-14,23.676666259765625,23.88333320617676,23.418333053588867,23.780000686645508,23.780000686645508,1894200.0
2019-03-15,23.850000381469727,23.99166679382324,23.606666564941406,23.628332138061523,23.628332138061523,3112800.0
2019-03-18,23.63333320617676,24.183332443237305,23.481666564941406,24.100000381469727,24.100000381469727,2426400.0
2019-03-19,24.106666564941406,24.58833312988281,24.08833312988281,24.28333282470703,24.28333282470703,2977800.0
2019-03-20,24.233333587646484,24.350000381469727,23.81333351135254,24.06833267211914,24.06833267211914,1667400.0
2019-03-21,24.05666732788086,24.420000076293945,23.82333374023437,24.36833381652832,24.36833381652832,1776000.0
2019-03-22,24.15999984741211,24.34833335876465,23.31666755676269,23.418333053588867,23.418333053588867,2295600.0
2019-03-25,23.418333053588867,24.01000022888184,23.163333892822266,23.850000381469727,23.850000381469727,1761000.0
2019-03-26,24.0,24.09833335876465,23.74833297729492,23.893333435058597,23.893333435058597,1559400.0
2019-03-27,23.921667098999023,24.184999465942383,23.781667709350582,24.07999992370605,24.07999992370605,2016600.0
2019-03-28,24.416667938232425,24.73500061035156,24.31999969482422,24.49666786193848,24.49666786193848,2433600.0
2019-03-29,24.63166618347168,24.69833374023437,24.26499938964844,24.49833297729492,24.49833297729492,2294400.0
2019-04-01,24.62666702270508,24.795000076293945,24.2549991607666,24.47333335876465,24.47333335876465,3334800.0
2019-04-02,24.540000915527344,24.540000915527344,23.799999237060547,23.87166786193848,23.87166786193848,3563400.0
2019-04-03,24.011667251586918,24.011667251586918,23.696666717529297,23.899999618530277,23.899999618530277,3315600.0
2019-04-04,23.94833374023437,24.225000381469727,23.71333312988281,24.18833351135254,24.18833351135254,1887600.0
2019-04-05,24.31833267211914,24.7549991607666,24.25833320617676,24.48666763305664,24.48666763305664,2811000.0
2019-04-08,24.3799991607666,24.559999465942383,24.163333892822266,24.171667098999023,24.171667098999023,2066400.0
2019-04-09,24.046667098999023,24.354999542236328,23.93666648864746,24.308332443237305,24.308332443237305,2730000.0
2019-04-10,24.34833335876465,24.731666564941406,24.34833335876465,24.703332901000977,24.703332901000977,1695600.0
2019-04-11,24.774999618530277,25.13500022888184,24.68166732788086,24.99166679382324,24.99166679382324,2887800.0
2019-04-12,25.15333366394043,25.356666564941406,24.893333435058597,25.270000457763672,25.270000457763672,2038200.0
2019-04-15,25.26499938964844,25.5,25.23500061035156,25.40833282470703,25.40833282470703,3069000.0
2019-04-16,25.40333366394043,25.773332595825195,25.166667938232425,25.21333312988281,25.21333312988281,2752800.0
2019-04-17,25.37166786193848,25.68000030517578,25.13833236694336,25.453332901000977,25.453332901000977,2764800.0
2019-04-18,25.38999938964844,25.76499938964844,25.23500061035156,25.56666755676269,25.56666755676269,2190000.0
2019-04-22,25.43166732788086,25.524999618530277,24.959999084472656,24.97833251953125,24.97833251953125,1921200.0
2019-04-23,25.038333892822266,25.328332901000977,24.93000030517578,25.328332901000977,25.328332901000977,2138400.0
2019-04-24,25.34000015258789,25.90333366394043,25.196666717529297,25.791667938232425,25.791667938232425,1666800.0
2019-04-25,25.791667938232425,25.98500061035156,25.52833366394043,25.76666641235352,25.76666641235352,1927800.0
2019-04-26,25.791667938232425,25.924999237060547,25.549999237060547,25.86166763305664,25.86166763305664,1252200.0
2019-04-29,25.89166641235352,26.308332443237305,25.773332595825195,26.27166748046875,26.27166748046875,2648400.0
2019-04-30,26.308332443237305,26.531667709350582,26.041667938232425,26.36833381652832,26.36833381652832,3463200.0
2019-05-01,26.358333587646484,26.40333366394043,26.041667938232425,26.09333229064941,26.09333229064941,2608800.0
2019-05-02,26.196666717529297,26.518333435058597,26.07333374023437,26.3700008392334,26.3700008392334,2020200.0
2019-05-03,26.40166664123535,26.625,26.128332138061523,26.483333587646484,26.483333587646484,2673000.0
2019-05-06,26.11166763305664,26.45166778564453,25.934999465942383,26.28499984741211,26.28499984741211,2280600.0
2019-05-07,26.13833236694336,26.229999542236328,25.09000015258789,25.25833320617676,25.25833320617676,2818200.0
2019-05-08,25.24833297729492,25.37666702270508,24.956666946411133,25.10333251953125,25.10333251953125,2274000.0
2019-05-09,24.981666564941406,25.0049991607666,24.38166618347168,24.815000534057617,24.815000534057617,2459400.0
2019-05-10,24.683332443237305,24.791667938232425,23.671667098999023,24.35333251953125,24.35333251953125,3033600.0
2019-05-13,23.78499984741211,23.81666755676269,22.86666679382324,23.058332443237305,23.058332443237305,3307800.0
2019-05-14,23.753332138061523,24.21500015258789,23.28499984741211,24.13833236694336,24.13833236694336,4618800.0
2019-05-15,23.99333381652832,24.22833251953125,23.61000061035156,23.87333297729492,23.87333297729492,3484200.0
2019-05-16,23.99666786193848,24.34166717529297,23.94833374023437,24.083332061767575,24.083332061767575,2167200.0
2019-05-17,23.87166786193848,24.171667098999023,23.668333053588867,23.768333435058597,23.768333435058597,2040000.0
2019-05-20,23.61666679382324,23.989999771118164,23.53333282470703,23.790000915527344,23.790000915527344,2546400.0
2019-05-21,24.299999237060547,24.84499931335449,24.03333282470703,24.77833366394043,24.77833366394043,5389800.0
2019-05-22,24.538333892822266,25.19166755676269,24.416667938232425,25.01499938964844,25.01499938964844,4998600.0
2019-05-23,24.781667709350582,25.23833274841309,24.421667098999023,24.56833267211914,24.56833267211914,8583000.0
2019-05-24,26.479999542236328,26.5,25.33666610717773,25.57666778564453,25.57666778564453,7281600.0
2019-05-28,25.49333381652832,25.661666870117188,25.10333251953125,25.143333435058597,25.143333435058597,4482600.0
2019-05-29,24.916667938232425,25.333332061767575,24.44166755676269,25.208332061767575,25.208332061767575,5526600.0
2019-05-30,25.170000076293945,25.74833297729492,24.94166755676269,25.288333892822266,25.288333892822266,3055800.0
2019-05-31,25.003332138061523,25.43833351135254,24.850000381469727,25.350000381469727,25.350000381469727,2892000.0
2019-06-03,25.183332443237305,25.976667404174805,25.148332595825195,25.703332901000977,25.703332901000977,4657200.0
2019-06-04,26.018333435058597,26.61833381652832,25.77833366394043,25.86333274841309,25.86333274841309,4684200.0
2019-06-05,26.09499931335449,26.166667938232425,25.78333282470703,25.96500015258789,25.96500015258789,3051000.0
2019-06-06,25.926666259765625,26.06833267211914,25.46833229064941,25.93833351135254,25.93833351135254,2590800.0
2019-06-07,26.101667404174805,26.809999465942383,26.101667404174805,26.72166633605957,26.72166633605957,2656800.0
2019-06-10,26.75,27.481666564941406,26.75,27.34833335876465,27.34833335876465,2721600.0
2019-06-11,27.65166664123535,28.084999084472656,27.481666564941406,27.953332901000977,27.953332901000977,3396000.0
2019-06-12,28.0,28.739999771118164,27.88833236694336,28.71666717529297,28.71666717529297,3606000.0
2019-06-13,28.958332061767575,29.46666717529297,28.8799991607666,29.364999771118164,29.364999771118164,3772800.0
2019-06-14,29.415000915527344,29.45499992370605,28.96500015258789,29.06166648864746,29.06166648864746,2633400.0
2019-06-17,29.07999992370605,29.143333435058597,28.796667098999023,28.858333587646484,28.858333587646484,1961400.0
2019-06-18,28.9950008392334,29.35333251953125,28.906667709350582,29.136667251586918,29.136667251586918,1720200.0
2019-06-19,29.108333587646484,29.163333892822266,28.770000457763672,29.06666755676269,29.06666755676269,1800600.0
2019-06-20,29.33833312988281,29.40166664123535,28.78333282470703,29.00833320617676,29.00833320617676,2436000.0
2019-06-21,28.81999969482422,29.30500030517578,28.768333435058597,29.25,29.25,3048000.0
2019-06-24,29.270000457763672,29.44166755676269,28.83666610717773,28.899999618530277,28.899999618530277,2226600.0
2019-06-25,29.023332595825195,29.166667938232425,28.628332138061523,28.655000686645508,28.655000686645508,2295600.0
2019-06-26,28.796667098999023,29.268333435058597,28.796667098999023,28.94833374023437,28.94833374023437,2127600.0
2019-06-27,28.97166633605957,29.229999542236328,28.87333297729492,29.206666946411133,29.206666946411133,2080800.0
2019-06-28,29.26000022888184,29.44333267211914,28.976667404174805,29.328332901000977,29.328332901000977,3865800.0
2019-07-01,29.62166786193848,30.12666702270508,29.13500022888184,29.29833221435547,29.29833221435547,2400600.0
2019-07-02,29.28499984741211,29.28499984741211,28.65166664123535,28.90166664123535,28.90166664123535,2697000.0
2019-07-03,29.031667709350582,29.38999938964844,28.683332443237305,29.34666633605957,29.34666633605957,1339200.0
2019-07-05,29.26000022888184,29.546667098999023,29.1299991607666,29.48666763305664,29.48666763305664,1297200.0
2019-07-08,29.36166763305664,29.65999984741211,29.315000534057617,29.65333366394043,29.65333366394043,2071800.0
2019-07-09,29.433332443237305,29.606666564941406,28.96166610717773,29.031667709350582,29.031667709350582,2492400.0
2019-07-10,29.166667938232425,29.32999992370605,29.01000022888184,29.268333435058597,29.268333435058597,1911000.0
2019-07-11,29.40999984741211,29.40999984741211,28.708332061767575,28.831666946411133,28.831666946411133,2410800.0
2019-07-12,28.97333335876465,29.911666870117188,28.97333335876465,29.74833297729492,29.74833297729492,2008200.0
2019-07-15,29.670000076293945,29.796667098999023,29.125,29.393333435058597,29.393333435058597,1616400.0
2019-07-16,29.39166641235352,29.578332901000977,29.145000457763672,29.399999618530277,29.399999618530277,1891200.0
2019-07-17,29.428333282470703,29.428333282470703,28.668333053588867,29.190000534057617,29.190000534057617,2094000.0
2019-07-18,29.19499969482422,29.49166679382324,29.07333374023437,29.39666748046875,29.39666748046875,1614000.0
2019-07-19,29.543333053588867,29.584999084472656,29.00166702270508,29.040000915527344,29.040000915527344,1767000.0
2019-07-22,29.21999931335449,29.608333587646484,29.038333892822266,29.25666618347168,29.25666618347168,2914200.0
2019-07-23,29.36666679382324,29.781667709350582,29.18000030517578,29.690000534057617,29.690000534057617,1927200.0
2019-07-24,29.75,29.94333267211914,29.45166778564453,29.84333229064941,29.84333229064941,1776600.0
2019-07-25,29.82999992370605,29.94166755676269,29.433332443237305,29.59666633605957,29.59666633605957,2350200.0
2019-07-26,29.11666679382324,29.583332061767575,25.45499992370605,26.58666610717773,26.58666610717773,10737600.0
2019-07-29,26.656667709350582,26.77666664123535,26.031667709350582,26.559999465942383,26.559999465942383,4795200.0
2019-07-30,26.459999084472656,26.479999542236328,25.58666610717773,25.933332443237305,25.933332443237305,4264200.0
2019-07-31,25.94499969482422,26.281667709350582,25.69499969482422,26.046667098999023,26.046667098999023,3705000.0
2019-08-01,26.049999237060547,26.23833274841309,24.72166633605957,24.94166755676269,24.94166755676269,4188000.0
2019-08-02,24.770000457763672,24.828332901000977,24.148332595825195,24.47166633605957,24.47166633605957,3228000.0
2019-08-05,24.038333892822266,24.46500015258789,23.75,24.26499938964844,24.26499938964844,3793800.0
2019-08-06,24.37666702270508,24.905000686645508,24.206666946411133,24.84833335876465,24.84833335876465,3419400.0
2019-08-07,24.64666748046875,24.96666717529297,24.433332443237305,24.683332443237305,24.683332443237305,3555600.0
2019-08-08,24.803333282470703,25.083332061767575,24.678333282470703,24.84666633605957,24.84666633605957,5194800.0
2019-08-09,24.773332595825195,24.850000381469727,24.09000015258789,24.155000686645508,24.155000686645508,2983200.0
2019-08-12,23.90833282470703,23.99666786193848,23.38833236694336,23.84499931335449,23.84499931335449,3654000.0
2019-08-13,23.70499992370605,24.856666564941406,23.571666717529297,24.356666564941406,24.356666564941406,3978000.0
2019-08-14,23.69833374023437,23.71999931335449,22.878332138061523,22.898332595825195,22.898332595825195,3613800.0
2019-08-15,22.916667938232425,22.96833229064941,22.143333435058597,22.156667709350582,22.156667709350582,4356600.0
2019-08-16,22.25666618347168,22.96833229064941,22.08666610717773,22.38166618347168,22.38166618347168,2208600.0
2019-08-19,22.95166778564453,23.49666786193848,22.86666679382324,22.956666946411133,22.956666946411133,3121800.0
2019-08-20,22.799999237060547,23.083332061767575,22.68166732788086,22.905000686645508,22.905000686645508,2329800.0
2019-08-21,23.165000915527344,23.44833374023437,23.003332138061523,23.37333297729492,23.37333297729492,1968600.0
2019-08-22,23.395000457763672,23.84333229064941,23.26000022888184,23.670000076293945,23.670000076293945,3025800.0
2019-08-23,23.37166786193848,23.68166732788086,22.636667251586918,22.71166610717773,22.71166610717773,2986800.0
2019-08-26,22.84000015258789,23.166667938232425,22.69499969482422,23.09000015258789,23.09000015258789,2106600.0
2019-08-27,23.26000022888184,23.761667251586918,23.11000061035156,23.44166755676269,23.44166755676269,3035400.0
2019-08-28,23.36000061035156,24.046667098999023,23.26666641235352,23.82666778564453,23.82666778564453,2026800.0
2019-08-29,24.125,24.476667404174805,24.125,24.413333892822266,24.413333892822266,2058000.0
2019-08-30,24.553333282470703,24.71166610717773,24.415000915527344,24.575000762939453,24.575000762939453,2334000.0
2019-09-03,24.31333351135254,24.476667404174805,24.020000457763672,24.24333381652832,24.24333381652832,3083400.0
2019-09-04,24.55500030517578,24.739999771118164,24.36666679382324,24.489999771118164,24.489999771118164,2573400.0
2019-09-05,24.74833297729492,25.73833274841309,24.670000076293945,25.643333435058597,25.643333435058597,3301200.0
2019-09-06,25.71666717529297,25.913333892822266,25.44166755676269,25.46500015258789,25.46500015258789,1965600.0
2019-09-09,25.583332061767575,25.96833229064941,25.51000022888184,25.850000381469727,25.850000381469727,3115800.0
2019-09-10,25.706666946411133,25.790000915527344,25.00833320617676,25.229999542236328,25.229999542236328,3040200.0
2019-09-11,25.22333335876465,25.23500061035156,24.68166732788086,24.956666946411133,24.956666946411133,2298600.0
2019-09-12,25.038333892822266,25.456666946411133,24.76333236694336,25.12166786193848,25.12166786193848,2219400.0
2019-09-13,25.183332443237305,25.48833274841309,24.538333892822266,24.649999618530277,24.649999618530277,2158200.0
2019-09-16,24.44833374023437,24.86000061035156,24.081666946411133,24.17333221435547,24.17333221435547,2088000.0
2019-09-17,24.101667404174805,24.22833251953125,23.7549991607666,23.834999084472656,23.834999084472656,2398800.0
2019-09-18,23.81666755676269,23.834999084472656,22.959999084472656,23.301666259765625,23.301666259765625,2672400.0
2019-09-19,23.18833351135254,23.34833335876465,22.71666717529297,23.01000022888184,23.01000022888184,3106200.0
2019-09-20,22.989999771118164,23.56166648864746,22.70166778564453,22.708332061767575,22.708332061767575,3704400.0
2019-09-23,22.81166648864746,23.20499992370605,22.62333297729492,22.64666748046875,22.64666748046875,2744400.0
2019-09-24,22.64166641235352,22.706666946411133,21.69833374023437,22.170000076293945,22.170000076293945,4111200.0
2019-09-25,22.33833312988281,22.656667709350582,21.95499992370605,22.399999618530277,22.399999618530277,2858400.0
2019-09-26,22.48833274841309,23.49666786193848,22.48500061035156,23.40166664123535,23.40166664123535,4714800.0
2019-09-27,23.55500030517578,24.114999771118164,23.545000076293945,23.854999542236328,23.854999542236328,5426400.0
2019-09-30,23.906667709350582,24.854999542236328,23.906667709350582,24.559999465942383,24.559999465942383,5561400.0
2019-10-01,24.57999992370605,24.98666763305664,24.31333351135254,24.405000686645508,24.405000686645508,3844800.0
2019-10-02,24.13500022888184,24.261667251586918,23.530000686645508,24.036666870117188,24.036666870117188,3310200.0
2019-10-03,24.01000022888184,24.36166763305664,23.48500061035156,24.333332061767575,24.333332061767575,2380800.0
2019-10-04,24.328332901000977,24.46999931335449,23.81666755676269,24.39666748046875,24.39666748046875,1857000.0
2019-10-07,24.26000022888184,24.421667098999023,23.795000076293945,23.98500061035156,23.98500061035156,2796600.0
2019-10-08,23.604999542236328,23.854999542236328,23.09166717529297,23.74333381652832,23.74333381652832,2763000.0
2019-10-09,24.024999618530277,24.059999465942383,23.50666618347168,24.0049991607666,24.0049991607666,2401200.0
2019-10-10,24.02833366394043,24.196666717529297,23.815000534057617,23.95499992370605,23.95499992370605,1876200.0
2019-10-11,25.12333297729492,26.08833312988281,25.0,25.68000030517578,25.68000030517578,4001400.0
2019-10-14,25.51499938964844,25.773332595825195,25.20499992370605,25.565000534057617,25.565000534057617,1906200.0
2019-10-15,25.541667938232425,25.834999084472656,25.35333251953125,25.59333229064941,25.59333229064941,2090400.0
2019-10-16,25.549999237060547,25.86166763305664,25.358333587646484,25.61333274841309,25.61333274841309,1802400.0
2019-10-17,25.905000686645508,26.378332138061523,25.791667938232425,26.34833335876465,26.34833335876465,2508600.0
2019-10-18,26.02666664123535,26.31333351135254,25.69833374023437,26.15166664123535,26.15166664123535,2162400.0
2019-10-21,26.34000015258789,26.6200008392334,26.25166702270508,26.38833236694336,26.38833236694336,1710000.0
2019-10-22,26.46500015258789,26.52666664123535,26.078332901000977,26.33833312988281,26.33833312988281,1921800.0
2019-10-23,26.178333282470703,26.226667404174805,25.61666679382324,25.71500015258789,25.71500015258789,1984800.0
2019-10-24,25.88500022888184,26.003332138061523,25.50666618347168,26.003332138061523,26.003332138061523,3124200.0
2019-10-25,25.856666564941406,25.856666564941406,24.21833229064941,25.14666748046875,25.14666748046875,5967600.0
2019-10-28,25.325000762939453,25.325000762939453,24.68166732788086,24.68833351135254,24.68833351135254,3351000.0
2019-10-29,24.739999771118164,25.049999237060547,24.51666641235352,24.97166633605957,24.97166633605957,3029400.0
2019-10-30,24.834999084472656,25.209999084472656,24.781667709350582,25.19499969482422,25.19499969482422,2707800.0
2019-10-31,25.27666664123535,25.543333053588867,24.98833274841309,25.483333587646484,25.483333587646484,3618600.0
2019-11-01,25.69499969482422,26.31166648864746,25.48500061035156,25.858333587646484,25.858333587646484,4509600.0
2019-11-04,26.09333229064941,26.75166702270508,25.90333366394043,26.676666259765625,26.676666259765625,3209400.0
2019-11-05,26.94166755676269,27.47333335876465,26.80500030517578,27.136667251586918,27.136667251586918,3700800.0
2019-11-06,27.17333221435547,27.46166610717773,26.78333282470703,27.165000915527344,27.165000915527344,3117600.0
2019-11-07,27.34833335876465,27.856666564941406,26.803333282470703,27.01000022888184,27.01000022888184,3467400.0
2019-11-08,26.9950008392334,27.26499938964844,26.68833351135254,27.23500061035156,27.23500061035156,2058600.0
2019-11-11,27.15333366394043,27.541667938232425,26.99333381652832,27.411666870117188,27.411666870117188,2020800.0
2019-11-12,27.43666648864746,27.61666679382324,27.268333435058597,27.364999771118164,27.364999771118164,1730400.0
2019-11-13,27.200000762939453,27.52166748046875,26.96666717529297,27.446666717529297,27.446666717529297,1530000.0
2019-11-14,27.481666564941406,27.625,27.176666259765625,27.51666641235352,27.51666641235352,1922400.0
2019-11-15,27.74666786193848,28.06833267211914,27.64166641235352,27.90166664123535,27.90166664123535,2524800.0
2019-11-18,28.01666641235352,28.084999084472656,27.58833312988281,27.81999969482422,27.81999969482422,1983600.0
2019-11-19,27.739999771118164,27.81833267211914,27.315000534057617,27.36166763305664,27.36166763305664,2616600.0
2019-11-20,27.36833381652832,27.36833381652832,26.540000915527344,26.708332061767575,26.708332061767575,3331200.0
2019-11-21,26.8799991607666,27.0,26.18833351135254,26.21333312988281,26.21333312988281,2866200.0
2019-11-22,26.51333236694336,26.65999984741211,26.171667098999023,26.59166717529297,26.59166717529297,1716600.0
2019-11-25,27.0,27.49833297729492,26.82999992370605,27.420000076293945,27.420000076293945,4065600.0
2019-11-26,27.916667938232425,28.030000686645508,27.538333892822266,27.93000030517578,27.93000030517578,3181200.0
2019-11-27,28.038333892822266,28.26000022888184,27.670000076293945,28.145000457763672,28.145000457763672,2425200.0
2019-11-29,28.13833236694336,28.226667404174805,27.84499931335449,28.030000686645508,28.030000686645508,1275000.0
2019-12-02,28.065000534057617,28.165000915527344,27.053333282470703,27.12666702270508,27.12666702270508,3429000.0
2019-12-03,26.73500061035156,27.023332595825195,26.479999542236328,26.48666763305664,26.48666763305664,2823000.0
2019-12-04,26.668333053588867,27.09333229064941,26.49333381652832,26.926666259765625,26.926666259765625,2250000.0
2019-12-05,27.084999084472656,27.47333335876465,27.00833320617676,27.399999618530277,27.399999618530277,2076600.0
2019-12-06,27.793333053588867,27.895000457763672,26.94333267211914,27.06333351135254,27.06333351135254,3229800.0
2019-12-09,27.051666259765625,27.56999969482422,27.020000457763672,27.22166633605957,27.22166633605957,2310600.0
2019-12-10,27.268333435058597,27.546667098999023,26.90833282470703,26.95166778564453,26.95166778564453,1745400.0
2019-12-11,26.983333587646484,27.06999969482422,26.733333587646484,26.84166717529297,26.84166717529297,1764000.0
2019-12-12,26.92333221435547,27.233333587646484,26.63500022888184,26.96500015258789,26.96500015258789,2334600.0
2019-12-13,26.94333267211914,27.34166717529297,26.70166778564453,27.08833312988281,27.08833312988281,1795800.0
2019-12-16,27.200000762939453,27.540000915527344,27.078332901000977,27.26666641235352,27.26666641235352,1693800.0
2019-12-17,27.26000022888184,27.375,27.183332443237305,27.290000915527344,27.290000915527344,1792800.0
2019-12-18,27.393333435058597,27.821666717529297,27.321666717529297,27.708332061767575,27.708332061767575,2166600.0
2019-12-19,27.69333267211914,27.81333351135254,27.184999465942383,27.26499938964844,27.26499938964844,2312400.0
2019-12-20,27.378332138061523,27.99666786193848,27.328332901000977,27.906667709350582,27.906667709350582,4697400.0
2019-12-23,27.96999931335449,27.989999771118164,27.325000762939453,27.411666870117188,27.411666870117188,2335800.0
2019-12-24,27.44333267211914,27.61166763305664,27.36333274841309,27.416667938232425,27.416667938232425,838200.0
2019-12-26,27.503332138061523,27.8700008392334,27.453332901000977,27.86666679382324,27.86666679382324,1519800.0
2019-12-27,27.893333435058597,28.045000076293945,27.656667709350582,27.90833282470703,27.90833282470703,1466400.0
2019-12-30,27.90333366394043,28.426666259765625,27.726667404174805,28.143333435058597,28.143333435058597,1444200.0
2019-12-31,28.100000381469727,28.49666786193848,28.08666610717773,28.143333435058597,28.143333435058597,1722600.0
2020-01-02,28.288333892822266,28.70166778564453,28.15833282470703,28.69499969482422,28.69499969482422,1627200.0
2020-01-03,28.26000022888184,28.94499969482422,28.13166618347168,28.90999984741211,28.90999984741211,1890600.0
2020-01-06,28.690000534057617,29.12333297729492,28.656667709350582,29.083332061767575,29.083332061767575,1774800.0
2020-01-07,29.083332061767575,29.50166702270508,28.825000762939453,28.858333587646484,28.858333587646484,2517600.0
2020-01-08,28.895000457763672,29.0,28.071666717529297,28.13833236694336,28.13833236694336,3392400.0
2020-01-09,28.128332138061523,28.30500030517578,27.899999618530277,28.21500015258789,28.21500015258789,3331800.0
2020-01-10,28.270000457763672,28.331666946411133,27.433332443237305,27.5049991607666,27.5049991607666,1674000.0
2020-01-13,27.584999084472656,27.97166633605957,27.421667098999023,27.96500015258789,27.96500015258789,2226600.0
2020-01-14,28.031667709350582,28.440000534057617,27.86000061035156,28.081666946411133,28.081666946411133,2347200.0
2020-01-15,28.024999618530277,28.176666259765625,27.921667098999023,28.136667251586918,28.136667251586918,2440800.0
2020-01-16,28.32666778564453,29.163333892822266,28.281667709350582,28.77666664123535,28.77666664123535,2889000.0
2020-01-17,28.875,28.99333381652832,28.5,28.920000076293945,28.920000076293945,3081000.0
2020-01-21,28.803333282470703,29.38166618347168,28.53499984741211,29.165000915527344,29.165000915527344,4034400.0
